calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood,workout_type_encoded,weather_conditions_encoded,location_encoded,mood_encoded,calories_burned_normalized,distance_km_normalized,active_minutes_normalized,sleep_hours_normalized,heart_rate_avg_normalized
3994.62,3.43,410,10.8,109,Swimming,Clear,Home,Happy,3,0,1,0,0.997863915,0.1715,0.284920083,0.9,0.411764706
3264.75,16.69,1069,9.5,104,Swimming,Rain,Gym,Tired,3,2,0,3,0.705904236,0.8345,0.742876998,0.791666667,0.369747899
3928.54,8.31,966,1.3,70,Swimming,Rain,Gym,Happy,3,2,0,0,0.971430857,0.4155,0.671299514,0.108333333,0.084033613
2111.54,1.92,1010,6.7,139,Swimming,Rain,Park,Neutral,3,2,2,1,0.244601784,0.096,0.701876303,0.558333333,0.663865546
2870.34,4.33,1213,2.5,135,Swimming,Fog,Home,Neutral,3,1,1,1,0.548133925,0.2165,0.842946491,0.208333333,0.630252101
1754.74,5.5,1428,10.4,145,Swimming,Snow,Home,Stressed,3,3,1,2,0.101876075,0.275,0.992355803,0.866666667,0.714285714
1931.01,6.92,644,11.7,145,Swimming,Snow,Gym,Happy,3,3,0,0,0.172386895,0.346,0.447533009,0.975,0.714285714
2410.79,9,1427,1.2,174,Swimming,Clear,Home,Stressed,3,0,1,2,0.364306572,0.45,0.991660876,0.1,0.957983193
3065.17,16.45,1333,1.5,83,Swimming,Rain,Park,Happy,3,2,2,0,0.626069043,0.8225,0.926337735,0.125,0.193277311
1556.95,11.54,544,10.6,69,Swimming,Snow,Home,Happy,3,3,1,0,0.02275691,0.577,0.378040306,0.883333333,0.075630252
2463.42,12.31,256,5.8,146,Swimming,Snow,Gym,Neutral,3,3,0,1,0.385359414,0.6155,0.17790132,0.483333333,0.722689076
1877.43,13.18,1088,6.5,133,Swimming,Rain,Park,Neutral,3,2,2,1,0.150954038,0.659,0.756080612,0.541666667,0.613445378
3645.24,0.09,1093,5.3,109,Swimming,Rain,Park,Happy,3,2,2,0,0.858106324,0.0045,0.759555247,0.441666667,0.411764706
3533.95,12.43,498,5.5,138,Swimming,Snow,Park,Happy,3,3,2,0,0.813588544,0.6215,0.346073662,0.458333333,0.655462185
2090.35,7.14,68,3.9,105,Swimming,Fog,Home,Neutral,3,1,1,1,0.236125445,0.357,0.047255038,0.325,0.378151261
3892.47,17.85,165,8.5,156,Swimming,Snow,Park,Happy,3,3,2,0,0.95700228,0.8925,0.11466296,0.708333333,0.806722689
2532.53,9.41,1210,9.4,135,Swimming,Rain,Park,Stressed,3,2,2,2,0.41300452,0.4705,0.84086171,0.783333333,0.630252101
3210.84,15.73,805,7.8,117,Swimming,Snow,Home,Stressed,3,3,1,2,0.684339374,0.7865,0.559416261,0.65,0.478991597
3767.33,1.58,453,6.4,121,Swimming,Clear,Park,Stressed,3,0,2,2,0.906944278,0.079,0.314801946,0.533333333,0.512605042
1536.12,3.16,667,8.6,89,Swimming,Fog,Home,Stressed,3,1,1,2,0.014424577,0.158,0.463516331,0.716666667,0.243697479
2103.2,9.58,980,10.1,160,Swimming,Fog,Home,Tired,3,1,1,3,0.241265651,0.479,0.681028492,0.841666667,0.840336134
1616.07,10.65,154,2.3,170,Swimming,Fog,Home,Tired,3,1,1,3,0.046405856,0.5325,0.107018763,0.191666667,0.924369748
2958.55,11.66,728,1.9,143,Swimming,Clear,Home,Happy,3,0,1,0,0.583419337,0.583,0.50590688,0.158333333,0.697478992
2641,15.34,972,1.7,163,Swimming,Clear,Home,Stressed,3,0,1,2,0.456394256,0.767,0.675469076,0.141666667,0.865546218
1512.75,3.28,99,7.3,100,Swimming,Clear,Gym,Happy,3,0,0,0,0.005076203,0.164,0.068797776,0.608333333,0.336134454
2376.75,18.99,1053,4.2,127,Swimming,Clear,Park,Tired,3,0,2,3,0.350690028,0.9495,0.731758165,0.35,0.56302521
3345.68,11.04,1155,1.7,99,Swimming,Rain,Park,Happy,3,2,2,0,0.738277531,0.552,0.802640723,0.141666667,0.327731092
3847.5,13.89,1351,1.3,177,Swimming,Snow,Home,Tired,3,3,1,3,0.939013561,0.6945,0.938846421,0.108333333,0.983193277
1944.09,19.16,888,9.7,123,Swimming,Snow,Home,Stressed,3,3,1,2,0.177619105,0.958,0.617095205,0.808333333,0.529411765
1944.83,6.45,321,9.5,153,Swimming,Fog,Park,Stressed,3,1,2,2,0.177915117,0.3225,0.223071577,0.791666667,0.781512605
3376.41,18.14,1351,8.3,118,Swimming,Rain,Park,Happy,3,2,2,0,0.750570023,0.907,0.938846421,0.691666667,0.487394958
1983.69,5.57,801,7.6,158,Swimming,Snow,Home,Tired,3,3,1,3,0.193459738,0.2785,0.556636553,0.633333333,0.823529412
1661.97,9.66,743,1,165,Swimming,Rain,Gym,Neutral,3,2,0,1,0.064766591,0.483,0.516330785,0.083333333,0.882352941
2609.59,17.88,369,4,167,Swimming,Rain,Gym,Tired,3,2,0,3,0.443829753,0.894,0.256428075,0.333333333,0.899159664
3002.1,14.46,420,6.4,133,Swimming,Rain,Home,Neutral,3,2,1,1,0.600840034,0.723,0.291869354,0.533333333,0.613445378
3689.75,18.8,45,10.5,123,Swimming,Rain,Gym,Happy,3,2,0,0,0.875911036,0.94,0.031271716,0.875,0.529411765
3604.62,4,408,10.6,159,Swimming,Snow,Home,Tired,3,3,1,3,0.841857674,0.2,0.283530229,0.883333333,0.831932773
3953.4,16.31,1027,9.4,109,Swimming,Fog,Park,Tired,3,1,2,3,0.981375255,0.8155,0.713690063,0.783333333,0.411764706
2780.7,7.69,1117,11.3,173,Swimming,Clear,Gym,Stressed,3,0,0,2,0.512276491,0.3845,0.776233495,0.941666667,0.949579832
3154.74,7.71,478,3.3,69,Swimming,Snow,Park,Neutral,3,3,2,1,0.661898476,0.3855,0.332175122,0.275,0.075630252
3445.55,9,736,6.8,91,Swimming,Clear,Home,Neutral,3,0,1,1,0.778227129,0.45,0.511466296,0.566666667,0.260504202
3144.81,6.99,620,5.6,125,Swimming,Clear,Home,Happy,3,0,1,0,0.657926317,0.3495,0.43085476,0.466666667,0.546218487
1603.94,12.81,281,7,82,Swimming,Rain,Park,Tired,3,2,2,3,0.041553662,0.6405,0.195274496,0.583333333,0.18487395
1796.54,2.42,1174,9.3,70,Swimming,Snow,Park,Stressed,3,3,2,2,0.118596744,0.121,0.815844336,0.775,0.084033613
3766.99,18.63,752,1.2,151,Swimming,Rain,Gym,Happy,3,2,0,0,0.906808272,0.9315,0.522585129,0.1,0.764705882
1774.54,17.18,543,4.7,67,Swimming,Fog,Home,Happy,3,1,1,0,0.109796392,0.859,0.377345379,0.391666667,0.058823529
1692.43,3.98,1313,6.1,172,Swimming,Rain,Home,Tired,3,2,1,3,0.076951078,0.199,0.912439194,0.508333333,0.941176471
2368.49,10.18,291,6.9,170,Swimming,Rain,Park,Happy,3,2,2,0,0.347385895,0.509,0.202223767,0.575,0.924369748
1744.54,0.47,1113,3.4,76,Swimming,Snow,Park,Tired,3,3,2,3,0.097795912,0.0235,0.773453787,0.283333333,0.134453782
2632.13,13.51,1287,6.2,176,Swimming,Rain,Gym,Tired,3,2,0,3,0.452846114,0.6755,0.894371091,0.516666667,0.974789916
3140.63,10.43,664,6.3,76,Swimming,Clear,Home,Happy,3,0,1,0,0.65625425,0.5215,0.46143155,0.525,0.134453782
2724.11,3,1096,8.5,85,Swimming,Rain,Park,Neutral,3,2,2,1,0.489639586,0.15,0.761640028,0.708333333,0.210084034
3318.28,6.21,366,11.1,134,Swimming,Fog,Home,Tired,3,1,1,3,0.727317093,0.3105,0.254343294,0.925,0.621848739
3486.69,10.68,55,6.1,162,Swimming,Clear,Park,Tired,3,0,2,3,0.794683787,0.534,0.038220987,0.508333333,0.857142857
3762.18,12.37,721,8.7,94,Swimming,Clear,Home,Happy,3,0,1,0,0.904884195,0.6185,0.501042391,0.725,0.285714286
2770.51,0.55,447,4.4,62,Swimming,Fog,Park,Stressed,3,1,2,2,0.508200328,0.0275,0.310632384,0.366666667,0.016806723
1680.49,18.25,443,8.5,116,Swimming,Snow,Park,Stressed,3,3,2,2,0.072174887,0.9125,0.307852675,0.708333333,0.470588235
2601.2,11.33,240,1.7,82,Swimming,Clear,Gym,Happy,3,0,0,0,0.440473619,0.5665,0.166782488,0.141666667,0.18487395
2555.71,19.01,1229,4.4,113,Swimming,Clear,Park,Neutral,3,0,2,1,0.422276891,0.9505,0.854065323,0.366666667,0.445378151
2312.13,12.09,1155,11.3,158,Swimming,Rain,Park,Neutral,3,2,2,1,0.324840994,0.6045,0.802640723,0.941666667,0.823529412
3731.36,5.67,506,11.1,65,Swimming,Snow,Home,Tired,3,3,1,3,0.892555702,0.2835,0.351633079,0.925,0.042016807
2123.23,8.92,305,9.5,66,Swimming,Snow,Home,Tired,3,3,1,3,0.249277971,0.446,0.211952745,0.791666667,0.050420168
3998.27,14.91,1391,4.4,100,Swimming,Rain,Gym,Stressed,3,2,0,2,0.999323973,0.7455,0.966643502,0.366666667,0.336134454
1728.01,4.45,981,2.2,110,Swimming,Clear,Home,Happy,3,0,1,0,0.091183647,0.2225,0.681723419,0.183333333,0.420168067
1965.18,17.49,827,0.4,80,Swimming,Snow,Park,Tired,3,3,2,3,0.186055442,0.8745,0.574704656,0.033333333,0.168067227
2737.79,12.06,841,4.3,97,Swimming,Snow,Home,Stressed,3,3,1,2,0.495111804,0.603,0.584433634,0.358333333,0.31092437
2462.94,11.25,570,9.5,173,Swimming,Clear,Park,Happy,3,0,2,0,0.385167407,0.5625,0.396108409,0.791666667,0.949579832
1955.76,4.37,775,4.4,66,Swimming,Clear,Gym,Tired,3,0,0,3,0.182287291,0.2185,0.53856845,0.366666667,0.050420168
2999.87,17.43,192,6.2,171,Swimming,Rain,Gym,Neutral,3,2,0,1,0.599947998,0.8715,0.13342599,0.516666667,0.932773109
2885.82,4.92,1032,3.9,102,Swimming,Clear,Gym,Happy,3,0,0,0,0.554326173,0.246,0.717164698,0.325,0.352941176
1723.27,11.05,1181,10.9,144,Swimming,Rain,Home,Tired,3,2,1,3,0.089287572,0.5525,0.820708826,0.908333333,0.705882353
2227.54,4.42,701,6.2,129,Swimming,Fog,Home,Tired,3,1,1,3,0.29100364,0.221,0.48714385,0.516666667,0.579831933
2768.5,0.81,1000,9.5,75,Swimming,Snow,Home,Happy,3,3,1,0,0.507396296,0.0405,0.694927033,0.791666667,0.12605042
3817.21,10.31,911,8.6,111,Swimming,Fog,Park,Tired,3,1,2,3,0.926897076,0.5155,0.633078527,0.716666667,0.428571429
1707.05,16.65,393,3.6,162,Swimming,Rain,Park,Happy,3,2,2,0,0.082799312,0.8325,0.273106324,0.3,0.857142857
3006.66,5.23,575,0.2,171,Swimming,Rain,Home,Neutral,3,2,1,1,0.602664107,0.2615,0.399583044,0.016666667,0.932773109
3543.71,17.38,317,2.2,158,Swimming,Fog,Park,Stressed,3,1,2,2,0.8174927,0.869,0.220291869,0.183333333,0.823529412
3699.84,17.86,1371,0.8,88,Swimming,Fog,Home,Tired,3,1,1,3,0.879947198,0.893,0.952744962,0.066666667,0.235294118
3765.07,11.96,954,2.8,93,Swimming,Rain,Gym,Happy,3,2,0,0,0.906040242,0.598,0.662960389,0.233333333,0.277310924
2153.6,6.24,1275,11.1,165,Swimming,Rain,Park,Stressed,3,2,2,2,0.261426457,0.312,0.886031967,0.925,0.882352941
3276.87,15.88,904,5,102,Swimming,Rain,Park,Happy,3,2,2,0,0.71075243,0.794,0.628214038,0.416666667,0.352941176
3701.05,0.9,1122,2.3,131,Swimming,Snow,Gym,Tired,3,3,0,3,0.880431217,0.045,0.779708131,0.191666667,0.596638655
3981.63,9.13,454,1.5,96,Swimming,Snow,Home,Tired,3,3,1,3,0.992667707,0.4565,0.315496873,0.125,0.302521008
2860.25,0.67,1173,9.3,72,Swimming,Fog,Home,Happy,3,1,1,0,0.544097764,0.0335,0.815149409,0.775,0.100840336
2236.44,2.38,599,9.5,170,Swimming,Clear,Park,Happy,3,0,2,0,0.294563783,0.119,0.416261293,0.791666667,0.924369748
1559.36,0.1,882,4.1,120,Swimming,Rain,Gym,Stressed,3,2,0,2,0.023720949,0.005,0.612925643,0.341666667,0.504201681
3985.13,19.4,685,10.7,79,Swimming,Snow,Park,Stressed,3,3,2,2,0.994067763,0.97,0.476025017,0.891666667,0.159663866
3923.22,5.29,758,5.6,66,Swimming,Snow,Gym,Neutral,3,3,0,1,0.969302772,0.2645,0.526754691,0.466666667,0.050420168
1778.07,15.58,1100,8.9,147,Swimming,Clear,Home,Neutral,3,0,1,1,0.111208448,0.779,0.764419736,0.741666667,0.731092437
3926.79,16.7,595,0.4,155,Swimming,Clear,Gym,Tired,3,0,0,3,0.970730829,0.835,0.413481584,0.033333333,0.798319328
3542.87,14.35,1056,6.1,131,Swimming,Snow,Home,Neutral,3,3,1,1,0.817156686,0.7175,0.733842946,0.508333333,0.596638655
3569.04,13.64,1350,9.2,63,Swimming,Snow,Home,Happy,3,3,1,0,0.827625105,0.682,0.938151494,0.766666667,0.025210084
3435.84,10.93,1200,9.9,98,Swimming,Snow,Park,Neutral,3,3,2,1,0.774342974,0.5465,0.833912439,0.825,0.319327731
2815.93,15.07,1076,5.6,114,Swimming,Fog,Park,Neutral,3,1,2,1,0.526369055,0.7535,0.747741487,0.466666667,0.453781513
2709.1,5.14,776,7.2,102,Swimming,Fog,Gym,Stressed,3,1,0,2,0.483635345,0.257,0.539263377,0.6,0.352941176
2072.01,15.42,679,9.6,77,Swimming,Snow,Park,Stressed,3,3,2,2,0.228789152,0.771,0.471855455,0.8,0.142857143
2980.5,8.07,78,9.2,66,Swimming,Fog,Gym,Neutral,3,1,0,1,0.592199688,0.4035,0.054204309,0.766666667,0.050420168
2416.7,18.21,517,0.8,167,Swimming,Snow,Gym,Tired,3,3,0,3,0.366670667,0.9105,0.359277276,0.066666667,0.899159664
3746.61,15.42,847,10.3,80,Swimming,Fog,Home,Tired,3,1,1,3,0.898655946,0.771,0.588603197,0.858333333,0.168067227
3325.15,11.38,1168,6.3,156,Swimming,Snow,Home,Stressed,3,3,1,2,0.730065203,0.569,0.811674774,0.525,0.806722689
2708.66,4.68,486,1.2,139,Swimming,Fog,Gym,Happy,3,1,0,0,0.483459338,0.234,0.337734538,0.1,0.663865546
2893.24,6.15,600,11,145,Swimming,Snow,Park,Tired,3,3,2,3,0.557294292,0.3075,0.41695622,0.916666667,0.714285714
3293.08,10.09,477,5.3,136,Swimming,Snow,Home,Neutral,3,3,1,1,0.717236689,0.5045,0.331480195,0.441666667,0.638655462
1837.89,6.64,1327,5.8,144,Swimming,Fog,Home,Neutral,3,1,1,1,0.135137405,0.332,0.922168172,0.483333333,0.705882353
1850.9,3.37,713,11.6,179,Swimming,Fog,Home,Stressed,3,1,1,2,0.140341614,0.1685,0.495482974,0.966666667,1
3455.84,0.78,1270,5.2,156,Swimming,Snow,Gym,Neutral,3,3,0,1,0.782343294,0.039,0.882557331,0.433333333,0.806722689
2285.46,6.74,1379,10.7,60,Swimming,Clear,Gym,Neutral,3,0,0,1,0.314172567,0.337,0.958304378,0.891666667,0
3836.77,13,1109,5.2,158,Swimming,Snow,Home,Stressed,3,3,1,2,0.934721389,0.65,0.770674079,0.433333333,0.823529412
2225.23,13.2,484,5.4,82,Swimming,Rain,Home,Neutral,3,2,1,1,0.290079603,0.66,0.336344684,0.45,0.18487395
3106,2.01,874,4.8,69,Swimming,Snow,Park,Stressed,3,3,2,2,0.642401696,0.1005,0.607366227,0.4,0.075630252
3059.73,10.05,841,4.7,93,Swimming,Fog,Gym,Tired,3,1,0,3,0.623892956,0.5025,0.584433634,0.391666667,0.277310924
3089.8,9.84,1385,3.3,118,Swimming,Rain,Home,Neutral,3,2,1,1,0.635921437,0.492,0.96247394,0.275,0.487394958
1941.66,5.56,957,11.5,93,Swimming,Fog,Gym,Tired,3,1,0,3,0.176647066,0.278,0.66504517,0.958333333,0.277310924
1898.41,14.4,1401,6,78,Swimming,Snow,Home,Stressed,3,3,1,2,0.159346374,0.72,0.973592773,0.5,0.151260504
3743.71,17.58,328,0.2,126,Swimming,Rain,Gym,Stressed,3,2,0,2,0.8974959,0.879,0.227936067,0.016666667,0.554621849
3927.03,9.24,988,10,62,Swimming,Clear,Gym,Happy,3,0,0,0,0.970826833,0.462,0.686587908,0.833333333,0.016806723
1843.74,16.89,697,6.6,110,Swimming,Snow,Home,Happy,3,3,1,0,0.137477499,0.8445,0.484364142,0.55,0.420168067
3217.7,19.69,671,8.3,98,Swimming,Fog,Gym,Stressed,3,1,0,2,0.687083483,0.9845,0.466296039,0.691666667,0.319327731
2173.76,18.61,165,8,80,Swimming,Rain,Home,Stressed,3,2,1,2,0.26949078,0.9305,0.11466296,0.666666667,0.168067227
3549.58,12.51,457,11.2,111,Swimming,Rain,Park,Tired,3,2,2,3,0.819840794,0.6255,0.317581654,0.933333333,0.428571429
3124.6,9.46,1347,0.7,103,Swimming,Fog,Park,Neutral,3,1,2,1,0.649841994,0.473,0.936066713,0.058333333,0.361344538
3293.57,17.7,1097,0.7,73,Swimming,Clear,Gym,Stressed,3,0,0,2,0.717432697,0.885,0.762334955,0.058333333,0.109243697
1657.62,19.63,1379,5.5,151,Swimming,Rain,Home,Happy,3,2,1,0,0.063026521,0.9815,0.958304378,0.458333333,0.764705882
3128.92,17.35,1054,11,101,Swimming,Rain,Gym,Stressed,3,2,0,2,0.651570063,0.8675,0.732453092,0.916666667,0.344537815
3720.18,6.86,1301,8.9,115,Swimming,Fog,Gym,Stressed,3,1,0,2,0.888083523,0.343,0.904100069,0.741666667,0.462184874
1876.32,15.96,1093,1.7,115,Swimming,Rain,Gym,Neutral,3,2,0,1,0.15051002,0.798,0.759555247,0.141666667,0.462184874
2402.19,15.41,693,0.9,176,Swimming,Rain,Home,Neutral,3,2,1,1,0.360866435,0.7705,0.481584434,0.075,0.974789916
2719.73,17.1,718,9,111,Swimming,Fog,Park,Tired,3,1,2,3,0.487887516,0.855,0.498957609,0.75,0.428571429
1613.51,18.72,267,10,70,Swimming,Fog,Home,Happy,3,1,1,0,0.045381815,0.936,0.185545518,0.833333333,0.084033613
2567.67,13.32,117,5.3,136,Swimming,Rain,Home,Happy,3,2,1,0,0.427061082,0.666,0.081306463,0.441666667,0.638655462
3788.43,10.73,969,9.2,84,Swimming,Fog,Park,Tired,3,1,2,3,0.915384615,0.5365,0.673384295,0.766666667,0.201680672
3799.19,13.28,128,4.5,68,Swimming,Snow,Park,Neutral,3,3,2,1,0.919688788,0.664,0.08895066,0.375,0.067226891
3635.56,18.28,1120,5.2,107,Swimming,Snow,Gym,Happy,3,3,0,0,0.854234169,0.914,0.778318277,0.433333333,0.394957983
2206.97,6.93,1130,8.8,83,Swimming,Clear,Gym,Tired,3,0,0,3,0.282775311,0.3465,0.785267547,0.733333333,0.193277311
2387.26,3.4,1366,0.9,113,Swimming,Clear,Gym,Neutral,3,0,0,1,0.354894196,0.17,0.949270327,0.075,0.445378151
2956.83,10.13,322,1.1,124,Swimming,Clear,Gym,Stressed,3,0,0,2,0.582731309,0.5065,0.223766505,0.091666667,0.537815126
3530.51,4.08,1116,3.8,162,Swimming,Rain,Home,Tired,3,2,1,3,0.812212488,0.204,0.775538568,0.316666667,0.857142857
3484.13,14.25,1253,1.9,102,Swimming,Clear,Home,Tired,3,0,1,3,0.793659746,0.7125,0.870743572,0.158333333,0.352941176
2737.39,15.27,748,9.8,81,Swimming,Clear,Gym,Stressed,3,0,0,2,0.494951798,0.7635,0.51980542,0.816666667,0.176470588
2878.74,11.91,719,0.2,85,Swimming,Rain,Park,Neutral,3,2,2,1,0.55149406,0.5955,0.499652536,0.016666667,0.210084034
3190.32,12.81,778,3.1,144,Swimming,Fog,Home,Tired,3,1,1,3,0.676131045,0.6405,0.540653231,0.258333333,0.705882353
3591.73,17.43,1369,1.1,69,Swimming,Snow,Gym,Happy,3,3,0,0,0.836701468,0.8715,0.951355108,0.091666667,0.075630252
1640.38,11.57,1294,4.6,90,Swimming,Rain,Park,Neutral,3,2,2,1,0.056130245,0.5785,0.89923558,0.383333333,0.25210084
2066.64,13.23,456,2.2,175,Swimming,Rain,Home,Happy,3,2,1,0,0.226641066,0.6615,0.316886727,0.183333333,0.966386555
3080.71,16.76,950,6.8,96,Swimming,Snow,Gym,Neutral,3,3,0,1,0.632285291,0.838,0.660180681,0.566666667,0.302521008
3708.15,10.77,40,1.3,86,Swimming,Rain,Home,Stressed,3,2,1,2,0.883271331,0.5385,0.027797081,0.108333333,0.218487395
3841.56,19.45,885,5.2,141,Swimming,Rain,Park,Neutral,3,2,2,1,0.936637465,0.9725,0.615010424,0.433333333,0.680672269
2952.47,2.1,615,9,96,Swimming,Fog,Gym,Stressed,3,1,0,2,0.580987239,0.105,0.427380125,0.75,0.302521008
3172.72,12.11,318,3.6,87,Swimming,Clear,Park,Tired,3,0,2,3,0.669090764,0.6055,0.220986796,0.3,0.226890756
3448.92,3.74,1352,1.3,118,Swimming,Rain,Park,Happy,3,2,2,0,0.779575183,0.187,0.939541348,0.108333333,0.487394958
2507.53,13.85,1196,6.7,84,Swimming,Rain,Gym,Neutral,3,2,0,1,0.40300412,0.6925,0.831132731,0.558333333,0.201680672
3845.51,17,1180,0.7,82,Swimming,Snow,Park,Stressed,3,3,2,2,0.938217529,0.85,0.820013899,0.058333333,0.18487395
1597.31,8.84,139,8,140,Swimming,Rain,Home,Happy,3,2,1,0,0.038901556,0.442,0.096594858,0.666666667,0.672268908
3629.99,15.16,1429,7.3,179,Swimming,Fog,Home,Stressed,3,1,1,2,0.85200608,0.758,0.99305073,0.608333333,1
3559.89,3.43,1041,7.3,177,Swimming,Clear,Gym,Tired,3,0,0,3,0.823964959,0.1715,0.723419041,0.608333333,0.983193277
3549.95,15.92,1012,2.2,83,Swimming,Snow,Park,Stressed,3,3,2,2,0.8199888,0.796,0.703266157,0.183333333,0.193277311
2478.84,15.39,626,7.7,163,Swimming,Rain,Home,Tired,3,2,1,3,0.391527661,0.7695,0.435024322,0.641666667,0.865546218
2303.35,18.38,587,7.3,102,Swimming,Fog,Park,Stressed,3,1,2,2,0.321328853,0.919,0.407922168,0.608333333,0.352941176
2648.84,11.97,1344,8.6,76,Swimming,Snow,Park,Neutral,3,3,2,1,0.459530381,0.5985,0.933981932,0.716666667,0.134453782
2637.21,11.67,1395,7.4,113,Swimming,Fog,Home,Tired,3,1,1,3,0.454878195,0.5835,0.969423211,0.616666667,0.445378151
2344.61,11.91,1296,3.4,85,Swimming,Fog,Gym,Neutral,3,1,0,1,0.337833513,0.5955,0.900625434,0.283333333,0.210084034
2814.52,19.53,1324,10.5,159,Swimming,Rain,Home,Happy,3,2,1,0,0.525805032,0.9765,0.920083391,0.875,0.831932773
3188.42,15.41,1325,4.1,93,Swimming,Clear,Gym,Neutral,3,0,0,1,0.675371015,0.7705,0.920778318,0.341666667,0.277310924
3827.81,4.99,610,0.7,101,Swimming,Snow,Park,Tired,3,3,2,3,0.931137245,0.2495,0.42390549,0.058333333,0.344537815
2217.79,2.35,1055,7.1,128,Swimming,Fog,Gym,Stressed,3,1,0,2,0.287103484,0.1175,0.733148019,0.591666667,0.571428571
1907.75,12.1,110,0,116,Swimming,Clear,Home,Stressed,3,0,1,2,0.163082523,0.605,0.076441974,0,0.470588235
2408.61,3.63,1116,6.3,62,Swimming,Fog,Park,Tired,3,1,2,3,0.363434537,0.1815,0.775538568,0.525,0.016806723
1984.43,4.8,173,10.4,79,Swimming,Clear,Park,Neutral,3,0,2,1,0.19375575,0.24,0.120222377,0.866666667,0.159663866
3359.74,15.69,306,5.9,167,Swimming,Fog,Gym,Neutral,3,1,0,1,0.743901756,0.7845,0.212647672,0.491666667,0.899159664
2036.21,12.92,1166,8.2,66,Swimming,Fog,Park,Tired,3,1,2,3,0.214468579,0.646,0.81028492,0.683333333,0.050420168
3237.23,19.35,941,7.3,108,Swimming,Snow,Home,Neutral,3,3,1,1,0.694895796,0.9675,0.653926338,0.608333333,0.403361345
2563.13,14.31,1075,5.6,119,Swimming,Fog,Gym,Stressed,3,1,0,2,0.42524501,0.7155,0.74704656,0.466666667,0.495798319
2046.53,0.92,1180,1.2,179,Swimming,Snow,Gym,Tired,3,3,0,3,0.218596744,0.046,0.820013899,0.1,1
3168.06,11.45,58,1.9,87,Swimming,Clear,Home,Tired,3,0,1,3,0.667226689,0.5725,0.040305768,0.158333333,0.226890756
3103.23,14.17,866,5.5,78,Swimming,Clear,Home,Stressed,3,0,1,2,0.641293652,0.7085,0.60180681,0.458333333,0.151260504
3900.96,7.22,1287,5.8,134,Swimming,Fog,Gym,Happy,3,1,0,0,0.960398416,0.361,0.894371091,0.483333333,0.621848739
1540.53,18.43,539,2.1,64,Swimming,Clear,Park,Stressed,3,0,2,2,0.016188648,0.9215,0.374565671,0.175,0.033613445
3420.25,10.26,1302,7.4,70,Swimming,Rain,Park,Stressed,3,2,2,2,0.768106724,0.513,0.904794997,0.616666667,0.084033613
1656.9,3.7,712,8.5,86,Swimming,Rain,Home,Neutral,3,2,1,1,0.06273851,0.185,0.494788047,0.708333333,0.218487395
2317.33,1.62,452,6.6,60,Swimming,Rain,Home,Neutral,3,2,1,1,0.326921077,0.081,0.314107019,0.55,0
3369.14,19.2,1433,1.4,178,Swimming,Snow,Park,Tired,3,3,2,3,0.747661906,0.96,0.995830438,0.116666667,0.991596639
2808.52,9.34,915,1.3,98,Swimming,Snow,Home,Tired,3,3,1,3,0.523404936,0.467,0.635858235,0.108333333,0.319327731
1884.65,6.01,529,10.6,90,Swimming,Snow,Gym,Happy,3,3,0,0,0.153842154,0.3005,0.3676164,0.883333333,0.25210084
2050.36,1.62,986,2.4,79,Swimming,Rain,Home,Stressed,3,2,1,2,0.220128805,0.081,0.685198054,0.2,0.159663866
3318.77,14.82,1169,1.2,100,Swimming,Snow,Home,Stressed,3,3,1,2,0.727513101,0.741,0.812369701,0.1,0.336134454
3659.24,18.42,122,7.7,79,Swimming,Snow,Gym,Tired,3,3,0,3,0.863706548,0.921,0.084781098,0.641666667,0.159663866
1953.12,9.42,1061,9.8,133,Swimming,Rain,Gym,Stressed,3,2,0,2,0.181231249,0.471,0.737317582,0.816666667,0.613445378
1565.13,14.24,567,2.7,63,Swimming,Fog,Home,Neutral,3,1,1,1,0.026029041,0.712,0.394023628,0.225,0.025210084
2725.48,1.01,1296,9.1,92,Swimming,Fog,Gym,Stressed,3,1,0,2,0.490187608,0.0505,0.900625434,0.758333333,0.268907563
3286.3,1.26,420,11.3,116,Swimming,Rain,Gym,Happy,3,2,0,0,0.714524581,0.063,0.291869354,0.941666667,0.470588235
2319.86,17.13,421,3.8,145,Swimming,Fog,Gym,Stressed,3,1,0,2,0.327933117,0.8565,0.292564281,0.316666667,0.714285714
2648.59,5.69,321,10,117,Swimming,Snow,Home,Tired,3,3,1,3,0.459430377,0.2845,0.223071577,0.833333333,0.478991597
2812.18,5.28,1178,2.6,134,Swimming,Fog,Park,Neutral,3,1,2,1,0.524868995,0.264,0.818624044,0.216666667,0.621848739
2471.68,4.25,480,0.9,131,Swimming,Rain,Gym,Tired,3,2,0,3,0.388663547,0.2125,0.333564976,0.075,0.596638655
2035.89,5.54,1324,10.4,94,Swimming,Clear,Park,Tired,3,0,2,3,0.214340574,0.277,0.920083391,0.866666667,0.285714286
3165.03,13.86,27,9.9,88,Swimming,Clear,Park,Stressed,3,0,2,2,0.666014641,0.693,0.01876303,0.825,0.235294118
2658.17,13.96,747,10.1,96,Swimming,Rain,Home,Stressed,3,2,1,2,0.463262531,0.698,0.519110493,0.841666667,0.302521008
2571.64,1.45,551,8.7,61,Swimming,Fog,Park,Tired,3,1,2,3,0.428649146,0.0725,0.382904795,0.725,0.008403361
